,index,time,count,year,month,day,hour,weekday,holiday,count_pred
1971,26971,2016-01-19 10:00:00,2648,2016,1,19,10,1,0,2511
1972,26972,2016-01-19 11:00:00,2674,2016,1,19,11,1,0,2514
1973,26973,2016-01-19 12:00:00,2630,2016,1,19,12,1,0,2469
1974,26974,2016-01-19 13:00:00,2648,2016,1,19,13,1,0,2482
1975,26975,2016-01-19 14:00:00,2607,2016,1,19,14,1,0,2444
1976,26976,2016-01-19 15:00:00,2538,2016,1,19,15,1,0,2361
1977,26977,2016-01-19 16:00:00,2291,2016,1,19,16,1,0,2101
1978,26978,2016-01-19 17:00:00,1608,2016,1,19,17,1,0,1410
1979,26979,2016-01-19 18:00:00,831,2016,1,19,18,1,0,705
1980,26980,2016-01-19 19:00:00,325,2016,1,19,19,1,0,304
1981,26981,2016-01-19 20:00:00,175,2016,1,19,20,1,0,165
1982,26982,2016-01-19 21:00:00,121,2016,1,19,21,1,0,117
1983,26983,2016-01-19 22:00:00,83,2016,1,19,22,1,0,91
1984,26984,2016-01-19 23:00:00,63,2016,1,19,23,1,0,69
1985,26985,2016-01-20 00:00:00,49,2016,1,20,0,2,0,54
1986,26986,2016-01-20 01:00:00,41,2016,1,20,1,2,0,49
1987,26987,2016-01-20 02:00:00,39,2016,1,20,2,2,0,46
1988,26988,2016-01-20 03:00:00,41,2016,1,20,3,2,0,44
1989,26989,2016-01-20 04:00:00,59,2016,1,20,4,2,0,75
1990,26990,2016-01-20 05:00:00,205,2016,1,20,5,2,0,251
1991,26991,2016-01-20 06:00:00,790,2016,1,20,6,2,0,868
1992,26992,2016-01-20 07:00:00,1549,2016,1,20,7,2,0,1668
1993,26993,2016-01-20 08:00:00,2190,2016,1,20,8,2,0,2283
1994,26994,2016-01-20 09:00:00,2416,2016,1,20,9,2,0,2482
1995,26995,2016-01-20 10:00:00,2490,2016,1,20,10,2,0,2530
1996,26996,2016-01-20 11:00:00,2486,2016,1,20,11,2,0,2533
1997,26997,2016-01-20 12:00:00,2455,2016,1,20,12,2,0,2486
1998,26998,2016-01-20 13:00:00,2480,2016,1,20,13,2,0,2495
1999,26999,2016-01-20 14:00:00,2461,2016,1,20,14,2,0,2454
2000,27000,2016-01-20 15:00:00,2400,2016,1,20,15,2,0,2359
2001,27001,2016-01-20 16:00:00,2163,2016,1,20,16,2,0,2100
2002,27002,2016-01-20 17:00:00,1533,2016,1,20,17,2,0,1413
2003,27003,2016-01-20 18:00:00,803,2016,1,20,18,2,0,712
2004,27004,2016-01-20 19:00:00,343,2016,1,20,19,2,0,314
2005,27005,2016-01-20 20:00:00,201,2016,1,20,20,2,0,174
2006,27006,2016-01-20 21:00:00,140,2016,1,20,21,2,0,127
2007,27007,2016-01-20 22:00:00,105,2016,1,20,22,2,0,95
2008,27008,2016-01-20 23:00:00,72,2016,1,20,23,2,0,70
2009,27009,2016-01-21 00:00:00,53,2016,1,21,0,3,0,56
2010,27010,2016-01-21 01:00:00,53,2016,1,21,1,3,0,51
2011,27011,2016-01-21 02:00:00,47,2016,1,21,2,3,0,49
2012,27012,2016-01-21 03:00:00,39,2016,1,21,3,3,0,47
2013,27013,2016-01-21 04:00:00,67,2016,1,21,4,3,0,75
2014,27014,2016-01-21 05:00:00,269,2016,1,21,5,3,0,247
2015,27015,2016-01-21 06:00:00,952,2016,1,21,6,3,0,858
2016,27016,2016-01-21 07:00:00,1730,2016,1,21,7,3,0,1642
2017,27017,2016-01-21 08:00:00,2384,2016,1,21,8,3,0,2256
2018,27018,2016-01-21 09:00:00,2643,2016,1,21,9,3,0,2455
2019,27019,2016-01-21 10:00:00,2726,2016,1,21,10,3,0,2504
2020,27020,2016-01-21 11:00:00,2737,2016,1,21,11,3,0,2509
2021,27021,2016-01-21 12:00:00,2673,2016,1,21,12,3,0,2457
2022,27022,2016-01-21 13:00:00,2690,2016,1,21,13,3,0,2463
2023,27023,2016-01-21 14:00:00,2634,2016,1,21,14,3,0,2420
2024,27024,2016-01-21 15:00:00,2574,2016,1,21,15,3,0,2321
2025,27025,2016-01-21 16:00:00,2286,2016,1,21,16,3,0,2048
2026,27026,2016-01-21 17:00:00,1521,2016,1,21,17,3,0,1356
2027,27027,2016-01-21 18:00:00,816,2016,1,21,18,3,0,669
2028,27028,2016-01-21 19:00:00,368,2016,1,21,19,3,0,291
2029,27029,2016-01-21 20:00:00,210,2016,1,21,20,3,0,162
2030,27030,2016-01-21 21:00:00,125,2016,1,21,21,3,0,119
2031,27031,2016-01-21 22:00:00,84,2016,1,21,22,3,0,89
2032,27032,2016-01-21 23:00:00,59,2016,1,21,23,3,0,68
2033,27033,2016-01-22 00:00:00,50,2016,1,22,0,4,0,54
2034,27034,2016-01-22 01:00:00,46,2016,1,22,1,4,0,49
2035,27035,2016-01-22 02:00:00,41,2016,1,22,2,4,0,46
2036,27036,2016-01-22 03:00:00,42,2016,1,22,3,4,0,45
2037,27037,2016-01-22 04:00:00,54,2016,1,22,4,4,0,61
2038,27038,2016-01-22 05:00:00,162,2016,1,22,5,4,0,155
2039,27039,2016-01-22 06:00:00,536,2016,1,22,6,4,0,492
2040,27040,2016-01-22 07:00:00,1076,2016,1,22,7,4,0,1024
2041,27041,2016-01-22 08:00:00,1660,2016,1,22,8,4,0,1516
2042,27042,2016-01-22 09:00:00,1872,2016,1,22,9,4,0,1690
2043,27043,2016-01-22 10:00:00,1900,2016,1,22,10,4,0,1730
2044,27044,2016-01-22 11:00:00,1899,2016,1,22,11,4,0,1713
2045,27045,2016-01-22 12:00:00,1749,2016,1,22,12,4,0,1588
2046,27046,2016-01-22 13:00:00,1642,2016,1,22,13,4,0,1501
2047,27047,2016-01-22 14:00:00,1540,2016,1,22,14,4,0,1393
2048,27048,2016-01-22 15:00:00,1373,2016,1,22,15,4,0,1212
2049,27049,2016-01-22 16:00:00,1050,2016,1,22,16,4,0,905
2050,27050,2016-01-22 17:00:00,639,2016,1,22,17,4,0,536
2051,27051,2016-01-22 18:00:00,292,2016,1,22,18,4,0,253
2052,27052,2016-01-22 19:00:00,153,2016,1,22,19,4,0,139
2053,27053,2016-01-22 20:00:00,98,2016,1,22,20,4,0,99
2054,27054,2016-01-22 21:00:00,80,2016,1,22,21,4,0,84
2055,27055,2016-01-22 22:00:00,62,2016,1,22,22,4,0,67
2056,27056,2016-01-22 23:00:00,38,2016,1,22,23,4,0,53
2057,27057,2016-01-23 00:00:00,29,2016,1,23,0,5,0,45
2058,27058,2016-01-23 01:00:00,30,2016,1,23,1,5,0,44
2059,27059,2016-01-23 02:00:00,28,2016,1,23,2,5,0,44
2060,27060,2016-01-23 03:00:00,27,2016,1,23,3,5,0,43
2061,27061,2016-01-23 04:00:00,27,2016,1,23,4,5,0,43
2062,27062,2016-01-23 05:00:00,28,2016,1,23,5,5,0,46
2063,27063,2016-01-23 06:00:00,31,2016,1,23,6,5,0,47
2064,27064,2016-01-23 07:00:00,36,2016,1,23,7,5,0,56
2065,27065,2016-01-23 08:00:00,49,2016,1,23,8,5,0,69
2066,27066,2016-01-23 09:00:00,54,2016,1,23,9,5,0,83
2067,27067,2016-01-23 10:00:00,63,2016,1,23,10,5,0,90
2068,27068,2016-01-23 11:00:00,61,2016,1,23,11,5,0,92
2069,27069,2016-01-23 12:00:00,62,2016,1,23,12,5,0,94
2070,27070,2016-01-23 13:00:00,59,2016,1,23,13,5,0,90
2071,27071,2016-01-23 14:00:00,62,2016,1,23,14,5,0,86
2072,27072,2016-01-23 15:00:00,58,2016,1,23,15,5,0,81
2073,27073,2016-01-23 16:00:00,52,2016,1,23,16,5,0,74
2074,27074,2016-01-23 17:00:00,42,2016,1,23,17,5,0,65
2075,27075,2016-01-23 18:00:00,36,2016,1,23,18,5,0,61
2076,27076,2016-01-23 19:00:00,41,2016,1,23,19,5,0,56
2077,27077,2016-01-23 20:00:00,32,2016,1,23,20,5,0,52
2078,27078,2016-01-23 21:00:00,30,2016,1,23,21,5,0,50
2079,27079,2016-01-23 22:00:00,27,2016,1,23,22,5,0,45
2080,27080,2016-01-23 23:00:00,26,2016,1,23,23,5,0,44
2081,27081,2016-01-24 00:00:00,23,2016,1,24,0,6,0,40
2082,27082,2016-01-24 01:00:00,27,2016,1,24,1,6,0,42
2083,27083,2016-01-24 02:00:00,23,2016,1,24,2,6,0,41
2084,27084,2016-01-24 03:00:00,23,2016,1,24,3,6,0,40
2085,27085,2016-01-24 04:00:00,23,2016,1,24,4,6,0,40
2086,27086,2016-01-24 05:00:00,25,2016,1,24,5,6,0,42
2087,27087,2016-01-24 06:00:00,28,2016,1,24,6,6,0,44
2088,27088,2016-01-24 07:00:00,30,2016,1,24,7,6,0,51
2089,27089,2016-01-24 08:00:00,41,2016,1,24,8,6,0,64
2090,27090,2016-01-24 09:00:00,56,2016,1,24,9,6,0,79
2091,27091,2016-01-24 10:00:00,85,2016,1,24,10,6,0,108
2092,27092,2016-01-24 11:00:00,99,2016,1,24,11,6,0,116
2093,27093,2016-01-24 12:00:00,106,2016,1,24,12,6,0,121
2094,27094,2016-01-24 13:00:00,74,2016,1,24,13,6,0,102
2095,27095,2016-01-24 14:00:00,72,2016,1,24,14,6,0,84
2096,27096,2016-01-24 15:00:00,69,2016,1,24,15,6,0,81
2097,27097,2016-01-24 16:00:00,62,2016,1,24,16,6,0,76
2098,27098,2016-01-24 17:00:00,59,2016,1,24,17,6,0,69
2099,27099,2016-01-24 18:00:00,45,2016,1,24,18,6,0,64
2100,27100,2016-01-24 19:00:00,39,2016,1,24,19,6,0,57
2101,27101,2016-01-24 20:00:00,35,2016,1,24,20,6,0,54
2102,27102,2016-01-24 21:00:00,31,2016,1,24,21,6,0,48
2103,27103,2016-01-24 22:00:00,30,2016,1,24,22,6,0,48
2104,27104,2016-01-24 23:00:00,29,2016,1,24,23,6,0,44
2105,27105,2016-01-25 00:00:00,29,2016,1,25,0,0,0,44
2106,27106,2016-01-25 01:00:00,28,2016,1,25,1,0,0,39
2107,27107,2016-01-25 02:00:00,26,2016,1,25,2,0,0,38
2108,27108,2016-01-25 03:00:00,26,2016,1,25,3,0,0,39
2109,27109,2016-01-25 04:00:00,56,2016,1,25,4,0,0,67
2110,27110,2016-01-25 05:00:00,245,2016,1,25,5,0,0,245
2111,27111,2016-01-25 06:00:00,902,2016,1,25,6,0,0,857
2112,27112,2016-01-25 07:00:00,1728,2016,1,25,7,0,0,1652
2113,27113,2016-01-25 08:00:00,2389,2016,1,25,8,0,0,2243
2114,27114,2016-01-25 09:00:00,2581,2016,1,25,9,0,0,2415
2115,27115,2016-01-25 10:00:00,2619,2016,1,25,10,0,0,2462
2116,27116,2016-01-25 11:00:00,2633,2016,1,25,11,0,0,2479
2117,27117,2016-01-25 12:00:00,2610,2016,1,25,12,0,0,2450
2118,27118,2016-01-25 13:00:00,2612,2016,1,25,13,0,0,2453
2119,27119,2016-01-25 14:00:00,2592,2016,1,25,14,0,0,2425
2120,27120,2016-01-25 15:00:00,2537,2016,1,25,15,0,0,2344
2121,27121,2016-01-25 16:00:00,2313,2016,1,25,16,0,0,2102
2122,27122,2016-01-25 17:00:00,1591,2016,1,25,17,0,0,1406
2123,27123,2016-01-25 18:00:00,764,2016,1,25,18,0,0,689
2124,27124,2016-01-25 19:00:00,293,2016,1,25,19,0,0,287
2125,27125,2016-01-25 20:00:00,145,2016,1,25,20,0,0,153
2126,27126,2016-01-25 21:00:00,97,2016,1,25,21,0,0,111
2127,27127,2016-01-25 22:00:00,71,2016,1,25,22,0,0,86
2128,27128,2016-01-25 23:00:00,49,2016,1,25,23,0,0,65
2129,27129,2016-01-26 00:00:00,38,2016,1,26,0,1,0,52
2130,27130,2016-01-26 01:00:00,34,2016,1,26,1,1,0,47
2131,27131,2016-01-26 02:00:00,24,2016,1,26,2,1,0,44
2132,27132,2016-01-26 03:00:00,21,2016,1,26,3,1,0,44
2133,27133,2016-01-26 04:00:00,56,2016,1,26,4,1,0,72
2134,27134,2016-01-26 05:00:00,260,2016,1,26,5,1,0,251
2135,27135,2016-01-26 06:00:00,943,2016,1,26,6,1,0,871
2136,27136,2016-01-26 07:00:00,1785,2016,1,26,7,1,0,1671
2137,27137,2016-01-26 08:00:00,2469,2016,1,26,8,1,0,2275
2138,27138,2016-01-26 09:00:00,2679,2016,1,26,9,1,0,2463
2139,27139,2016-01-26 10:00:00,2724,2016,1,26,10,1,0,2509
2140,27140,2016-01-26 11:00:00,2697,2016,1,26,11,1,0,2515
2141,27141,2016-01-26 12:00:00,2639,2016,1,26,12,1,0,2468
2142,27142,2016-01-26 13:00:00,2648,2016,1,26,13,1,0,2485
2143,27143,2016-01-26 14:00:00,2633,2016,1,26,14,1,0,2444
2144,27144,2016-01-26 15:00:00,2564,2016,1,26,15,1,0,2359
2145,27145,2016-01-26 16:00:00,2335,2016,1,26,16,1,0,2101
2146,27146,2016-01-26 17:00:00,1604,2016,1,26,17,1,0,1409
2147,27147,2016-01-26 18:00:00,811,2016,1,26,18,1,0,707
2148,27148,2016-01-26 19:00:00,297,2016,1,26,19,1,0,303
2149,27149,2016-01-26 20:00:00,139,2016,1,26,20,1,0,162
2150,27150,2016-01-26 21:00:00,94,2016,1,26,21,1,0,117
2151,27151,2016-01-26 22:00:00,69,2016,1,26,22,1,0,93
2152,27152,2016-01-26 23:00:00,49,2016,1,26,23,1,0,71
2153,27153,2016-01-27 00:00:00,38,2016,1,27,0,2,0,54
2154,27154,2016-01-27 01:00:00,34,2016,1,27,1,2,0,50
2155,27155,2016-01-27 02:00:00,26,2016,1,27,2,2,0,47
2156,27156,2016-01-27 03:00:00,27,2016,1,27,3,2,0,47
2157,27157,2016-01-27 04:00:00,45,2016,1,27,4,2,0,75
2158,27158,2016-01-27 05:00:00,199,2016,1,27,5,2,0,253
2159,27159,2016-01-27 06:00:00,786,2016,1,27,6,2,0,869
2160,27160,2016-01-27 07:00:00,1494,2016,1,27,7,2,0,1668
2161,27161,2016-01-27 08:00:00,2177,2016,1,27,8,2,0,2282
2162,27162,2016-01-27 09:00:00,2401,2016,1,27,9,2,0,2483
2163,27163,2016-01-27 10:00:00,2460,2016,1,27,10,2,0,2530
2164,27164,2016-01-27 11:00:00,2469,2016,1,27,11,2,0,2533
2165,27165,2016-01-27 12:00:00,2415,2016,1,27,12,2,0,2485
2166,27166,2016-01-27 13:00:00,2452,2016,1,27,13,2,0,2497
2167,27167,2016-01-27 14:00:00,2410,2016,1,27,14,2,0,2453
2168,27168,2016-01-27 15:00:00,2332,2016,1,27,15,2,0,2354
2169,27169,2016-01-27 16:00:00,2116,2016,1,27,16,2,0,2099
2170,27170,2016-01-27 17:00:00,1489,2016,1,27,17,2,0,1411
2171,27171,2016-01-27 18:00:00,770,2016,1,27,18,2,0,709
2172,27172,2016-01-27 19:00:00,299,2016,1,27,19,2,0,313
2173,27173,2016-01-27 20:00:00,164,2016,1,27,20,2,0,174
2174,27174,2016-01-27 21:00:00,109,2016,1,27,21,2,0,126
2175,27175,2016-01-27 22:00:00,70,2016,1,27,22,2,0,93
2176,27176,2016-01-27 23:00:00,40,2016,1,27,23,2,0,70
2177,27177,2016-01-28 00:00:00,28,2016,1,28,0,3,0,55
2178,27178,2016-01-28 01:00:00,23,2016,1,28,1,3,0,51
2179,27179,2016-01-28 02:00:00,18,2016,1,28,2,3,0,47
2180,27180,2016-01-28 03:00:00,20,2016,1,28,3,3,0,48
2181,27181,2016-01-28 04:00:00,44,2016,1,28,4,3,0,75
2182,27182,2016-01-28 05:00:00,237,2016,1,28,5,3,0,249
2183,27183,2016-01-28 06:00:00,931,2016,1,28,6,3,0,855
2184,27184,2016-01-28 07:00:00,1716,2016,1,28,7,3,0,1644
2185,27185,2016-01-28 08:00:00,2392,2016,1,28,8,3,0,2255
2186,27186,2016-01-28 09:00:00,2627,2016,1,28,9,3,0,2455
2187,27187,2016-01-28 10:00:00,2664,2016,1,28,10,3,0,2503
2188,27188,2016-01-28 11:00:00,2665,2016,1,28,11,3,0,2507
2189,27189,2016-01-28 12:00:00,2616,2016,1,28,12,3,0,2459
2190,27190,2016-01-28 13:00:00,2627,2016,1,28,13,3,0,2464
2191,27191,2016-01-28 14:00:00,2599,2016,1,28,14,3,0,2420
2192,27192,2016-01-28 15:00:00,2506,2016,1,28,15,3,0,2321
2193,27193,2016-01-28 16:00:00,2228,2016,1,28,16,3,0,2049
2194,27194,2016-01-28 17:00:00,1522,2016,1,28,17,3,0,1356
2195,27195,2016-01-28 18:00:00,797,2016,1,28,18,3,0,666
2196,27196,2016-01-28 19:00:00,318,2016,1,28,19,3,0,291
2197,27197,2016-01-28 20:00:00,138,2016,1,28,20,3,0,162
2198,27198,2016-01-28 21:00:00,92,2016,1,28,21,3,0,119
2199,27199,2016-01-28 22:00:00,57,2016,1,28,22,3,0,90
2200,27200,2016-01-28 23:00:00,36,2016,1,28,23,3,0,67
2201,27201,2016-01-29 00:00:00,26,2016,1,29,0,4,0,54
2202,27202,2016-01-29 01:00:00,23,2016,1,29,1,4,0,49
2203,27203,2016-01-29 02:00:00,17,2016,1,29,2,4,0,48
2204,27204,2016-01-29 03:00:00,16,2016,1,29,3,4,0,45
2205,27205,2016-01-29 04:00:00,33,2016,1,29,4,4,0,61
2206,27206,2016-01-29 05:00:00,141,2016,1,29,5,4,0,152
2207,27207,2016-01-29 06:00:00,536,2016,1,29,6,4,0,490
2208,27208,2016-01-29 07:00:00,1121,2016,1,29,7,4,0,1025
2209,27209,2016-01-29 08:00:00,1698,2016,1,29,8,4,0,1516
2210,27210,2016-01-29 09:00:00,1890,2016,1,29,9,4,0,1692
2211,27211,2016-01-29 10:00:00,1922,2016,1,29,10,4,0,1728
2212,27212,2016-01-29 11:00:00,1872,2016,1,29,11,4,0,1710
2213,27213,2016-01-29 12:00:00,1733,2016,1,29,12,4,0,1588
2214,27214,2016-01-29 13:00:00,1621,2016,1,29,13,4,0,1500
2215,27215,2016-01-29 14:00:00,1514,2016,1,29,14,4,0,1394
2216,27216,2016-01-29 15:00:00,1302,2016,1,29,15,4,0,1214
2217,27217,2016-01-29 16:00:00,936,2016,1,29,16,4,0,904
2218,27218,2016-01-29 17:00:00,563,2016,1,29,17,4,0,537
2219,27219,2016-01-29 18:00:00,242,2016,1,29,18,4,0,255
2220,27220,2016-01-29 19:00:00,107,2016,1,29,19,4,0,141
2221,27221,2016-01-29 20:00:00,73,2016,1,29,20,4,0,100
2222,27222,2016-01-29 21:00:00,54,2016,1,29,21,4,0,84
2223,27223,2016-01-29 22:00:00,35,2016,1,29,22,4,0,67
2224,27224,2016-01-29 23:00:00,23,2016,1,29,23,4,0,53
2225,27225,2016-01-30 00:00:00,13,2016,1,30,0,5,0,46
2226,27226,2016-01-30 01:00:00,14,2016,1,30,1,5,0,44
2227,27227,2016-01-30 02:00:00,8,2016,1,30,2,5,0,44
2228,27228,2016-01-30 03:00:00,8,2016,1,30,3,5,0,43
2229,27229,2016-01-30 04:00:00,8,2016,1,30,4,5,0,42
2230,27230,2016-01-30 05:00:00,10,2016,1,30,5,5,0,45
2231,27231,2016-01-30 06:00:00,13,2016,1,30,6,5,0,48
2232,27232,2016-01-30 07:00:00,20,2016,1,30,7,5,0,58
2233,27233,2016-01-30 08:00:00,39,2016,1,30,8,5,0,69
2234,27234,2016-01-30 09:00:00,51,2016,1,30,9,5,0,82
2235,27235,2016-01-30 10:00:00,63,2016,1,30,10,5,0,89
2236,27236,2016-01-30 11:00:00,72,2016,1,30,11,5,0,93
2237,27237,2016-01-30 12:00:00,74,2016,1,30,12,5,0,94
2238,27238,2016-01-30 13:00:00,62,2016,1,30,13,5,0,91
2239,27239,2016-01-30 14:00:00,58,2016,1,30,14,5,0,85
2240,27240,2016-01-30 15:00:00,56,2016,1,30,15,5,0,80
2241,27241,2016-01-30 16:00:00,45,2016,1,30,16,5,0,73
2242,27242,2016-01-30 17:00:00,30,2016,1,30,17,5,0,65
2243,27243,2016-01-30 18:00:00,21,2016,1,30,18,5,0,61
2244,27244,2016-01-30 19:00:00,19,2016,1,30,19,5,0,58
2245,27245,2016-01-30 20:00:00,17,2016,1,30,20,5,0,50
2246,27246,2016-01-30 21:00:00,13,2016,1,30,21,5,0,48
2247,27247,2016-01-30 22:00:00,11,2016,1,30,22,5,0,45
2248,27248,2016-01-30 23:00:00,7,2016,1,30,23,5,0,43
2249,27249,2016-01-31 00:00:00,6,2016,1,31,0,6,0,42
2250,27250,2016-01-31 01:00:00,7,2016,1,31,1,6,0,41
2251,27251,2016-01-31 02:00:00,8,2016,1,31,2,6,0,38
2252,27252,2016-01-31 03:00:00,10,2016,1,31,3,6,0,40
2253,27253,2016-01-31 04:00:00,6,2016,1,31,4,6,0,40
2254,27254,2016-01-31 05:00:00,4,2016,1,31,5,6,0,40
2255,27255,2016-01-31 06:00:00,10,2016,1,31,6,6,0,45
2256,27256,2016-01-31 07:00:00,12,2016,1,31,7,6,0,50
2257,27257,2016-01-31 08:00:00,23,2016,1,31,8,6,0,63
2258,27258,2016-01-31 09:00:00,44,2016,1,31,9,6,0,80
2259,27259,2016-01-31 10:00:00,78,2016,1,31,10,6,0,107
2260,27260,2016-01-31 11:00:00,91,2016,1,31,11,6,0,116
2261,27261,2016-01-31 12:00:00,93,2016,1,31,12,6,0,118
2262,27262,2016-01-31 13:00:00,62,2016,1,31,13,6,0,101
2263,27263,2016-01-31 14:00:00,50,2016,1,31,14,6,0,86
2264,27264,2016-01-31 15:00:00,51,2016,1,31,15,6,0,79
2265,27265,2016-01-31 16:00:00,48,2016,1,31,16,6,0,78
2266,27266,2016-01-31 17:00:00,41,2016,1,31,17,6,0,72
2267,27267,2016-01-31 18:00:00,35,2016,1,31,18,6,0,65
2268,27268,2016-01-31 19:00:00,24,2016,1,31,19,6,0,58
2269,27269,2016-01-31 20:00:00,15,2016,1,31,20,6,0,53
2270,27270,2016-01-31 21:00:00,10,2016,1,31,21,6,0,50
2271,27271,2016-01-31 22:00:00,3,2016,1,31,22,6,0,46
2272,27272,2016-01-31 23:00:00,2,2016,1,31,23,6,0,43
